replay_idx,beatmap_name,mod_str,nm_stars,neg_loglik_FC,neg_loglik_acc
246,Calliope Mori x Gawr Gura x DECO*27 - Q [Queen],NM,6.034200901221582,13.83489660025735,35.11958846149378
247,Set It Off - Horrible Kids [Cataclysm],NM,5.901080833393044,7.712217452481531,14.716832446489956
248,IOSYS - Usatei 2011 [Ozzy's Extra],DT,5.503143950255733,18.74745723932146,96.93045187215411
249,96neko - Uso no Hibana [NiNo's Extra],NM,6.103744691015577,8.670253563796754,33.38599522910209
250,Void - Just Hold on (To All Fighters) [Beginning],NM,6.105086622017596,33.88738144760793,94.07487489712314
251,Petit Rabbit's - No Poi! (nenpulse bootleg remix) [Rizia's Insane],HDDT,4.825472195574177,10.174527135078177,41.06546396974725
252,"nano - Star light, Star bright (TV Size) [browiec's Extra]",HDDTHR,6.031261587679618,6.753147747259606,18.447128546844123
253,Roselia - -HEROIC ADVENT- [-SHIZUKU'S EXPERT-],HD,5.379618955901951,5.942723608993769,23.49104268043271
254,Hommarju feat. Latte - masterpiece [Insane],HR,4.687747321591836,3.8584657791811927,29.104256890931396
255,Gekidan Record feat. Nekomata Master - Houkou Orpheus [Expert],NM,4.946174058936331,14.974109386048529,49.87613044151975
256,Hayley Williams - Airplanes (Feint Drum and Bass Remix) [Insane],EZHDDT,3.596974457610444,8.889394664721655,7.390940304378966
257,Azusa Tadokoro - Koroaruki [Extra],NM,6.1912790373750015,8.365572148671772,32.69630663409791
258,Kurosaki Maon - Gravitation (TV Size) [Imagine Breaker],NM,6.796460523767266,8.749135483647578,16.127212532696046
259,Roselia - Six Trillion Years and Overnight Story [Normal],HDNCHRSD,2.354580580807153,1.1193614255726427,7.488552635675804
260,"Yamaguchi Rikako, Asakura Momo, Taneda Risa, Suwa Ayaka, Natsukawa Shiina - UNION!! [Pino's 4MIX]",HDHRFL,3.3505622491501486,1.8634576169269623,17.58577506731642
261,Hoshimachi Suisei with Hololive Fantasy - Saga Jihen [newteurre's Extra],NM,5.208883789338212,20.547382630096532,52.469942839831276
262,Saint Snow - DROPOUT!? [Kowari's Extra],NM,5.802104861869131,10.102255867286924,56.854123080405266
263,IOSYS - Endless Tewi-ma Park [Tewi 2B],NM,2.697355316742219,5.356532564486298,22.97407054905079
264,Thaehan - Doki-Doki [Extremerino],HD,5.830085535283429,9.669694311114275,35.41522281859164
265,Foreground Eclipse - Song's Compilation [Flames Within These Black Feathers],NF,6.7562334988081725,11.962427365084636,24.11137961940816
266,Hiro - Carol Mega Mix [Yokes' Hidden Presents],HD,5.58268246831757,24.769072245050786,65.68227184791273
267,Ye Mao - Red Sun In The Sky [Insane],NM,4.543203657605347,7.314813766299789,14.593422045359059
268,Ata - Euphoria [Ultimate Power],HD,8.459031951547505,43.43018722573337,76.25668392054844
269,"Arata Iiyoshi, Hideki Sakamoto, Keisuke Ito - Boss Battle! [Challenge!]",NM,5.9355734019872255,7.207778320424849,13.838032086574868
270,Sayuri x MY FIRST STORY - Reimei (TV Size) [xChippy's Extra],HDHR,5.944020268575806,4.1921540170219895,17.875035946716288
271,Nasko - Break Through [Extra],DT,5.0661913700644075,17.426728710013354,23.57751153149073
272,team Umifure - DEEP BLUE TOWN e Oide yo [Mir's Expert],NM,5.02526082452507,10.50724049476428,44.34128135869722
273,technoplanet - Juvenile [Insane],NM,4.675072571327862,5.2846842922491355,36.600904681854175
274,Serenity - Lionheart [Extreme],HD,6.442489525638989,11.59755095326997,51.861417305730114
275,Fellowship - Glory Days [Maki's Extra],HR,5.634340759739844,6.653595927697909,46.913216515317025
276,Kicco - Amazing sky [Momoka's Insane],HDDT,4.107455782800976,3.280232787562195,16.61623450695677
277,Omoi - Snow Drive(01.23) [NiNo's Expert],NM,6.621448661951399,28.179099848403908,62.929162115499864
278,u's - Korekara no Someday [Guy's Extra],HD,5.497953431270236,14.280321674391812,25.152695137602315
279,Himeringo - Idola no Circus [Reform's Insane],HDDT,4.4821495209537865,4.732851593128538,23.31301461086057
280,DJ'TEKINA//SOMETHING - Internet bitch P*Light Remix [N/A Reboot],NM,5.9325632654870954,13.852745630135368,52.02576899868891
281,lydian - Promise [distance-snap],EZ,4.033724270914853,15.664175188862101,32.398716646787726
282,Ne Obliviscaris - Libera [Lachesismic Armageddon],NM,8.139245487437817,37.9516818745728,95.05947770917045
283,MIMI feat. Hatsune Miku - Ai no Sukima [Radiance],DTNF,5.794779356941696,5.431594897527,12.25920691916901
284,Demetori - Hartmann no Youkai Shoujo ~ Todestrieb und Lebenstrieb [Extra Stage],NM,6.288398736873626,24.183818806690503,68.07589436637943
285,EVO+ - [A]ddiction [117's Insane],NM,4.1539939262164705,4.226597519827268,32.07605294236191
286,Starset - My Demons [Insane],NM,4.49689077948158,4.928211348730716,21.377897716174424
287,lapix - Carry Me Away (Extended Mix) [Bright Lights],NM,6.50573646851881,31.378464524450315,57.71916499366059
288,Akatsuki Records - KARMANATIONS [Reincarnation],NM,6.08917689331073,13.107249762756982,35.446897790564186
289,Rita - Panorama Blue [Hard],HDDT,3.1129773230555697,3.8245452325564258,11.380727009794258
291,Street - Dimension Ninja [Tech + Finger Control],HD,6.057313062261756,21.311953220510492,36.73047955344176
292,isoganakya - isogu (Stream Practice Maps) [300BPM],NM,7.451978653809009,14.49244698710837,141.43593679706046
293,Yooh - snow storm -euphoria- [EXHAUST],NM,4.796489524198316,4.032229191075043,33.50468119077464
294,Lana Del Rey - Dark Paradise [A Bitter Melody],NM,4.476755994896283,13.770546669506558,69.82417544096845
295,Elmo and Cookie Monster - Cookie-Butter-Choco-Cookie [Linada's Insane],NC,3.8446519756930995,1.744369067659999,6.424526976835963
296,CHiCO with HoneyWorks - Kessen Spirit (TV Size) [Sotarks' Revolution],NM,6.22377601735035,4.160425872306068,15.914551937711167
297,"MY FIRST STORY feat. chelly (EGOIST) - 1,000,000 TIMES [AGAIN AND AGAIN]",NM,6.1940006089041955,17.6890779617721,45.918669740632396
298,Bentham - Chicago [Re: Wonder],NM,6.035929130394807,17.696216235964055,37.868681962257234
299,MIMI feat. Hatsune Miku - Marshmary [Insane],HDDT,4.541266364542737,3.8416340149771933,10.654512018333854
300,Niji No Conquistador - zutto summer de koishiteru [Ultra],NM,7.196046655601705,36.76003759786574,56.254223347356096
301,Nakanoke no Itsutsugo - Gotoubun no Kiseki (Movie Size) [Insane],HD,3.4556554146107796,1.961563572050325,11.671398330045143
302,Araki - Teo [Sotarks' Insane],NM,4.564661314419329,7.560708816433092,33.62188700586445
303,YUI - Rolling star [Insane],HDDT,4.199617687421179,4.980129437370688,30.842959918979645
304,Pet na Kanojotachi - Kimi ga Yume wo Tsuretekita (TV Size) [Insane],HDNC,3.153470154653492,1.6682123196849292,9.388537848054366
305,Teminite & MDK - Space Invaders [Dimensional Virtual Arcade],NM,8.036364079578016,49.38919450680877,54.67140056856017
306,Mimomo & Kotomugi - Invisible [HLW's Runpappa],NM,5.612910579034445,9.167977888542644,36.53314451517278
307,FROZEN QUALIA - Present [Petal],NM,5.68195602194873,6.730527462280786,32.37539153673737
308,LiSA - Believe in ourselves [Our Everlasting Love],HDDT,6.335974886314331,18.033658725170284,55.20188685229777
309,tokiwa yuu - shounen ripples [Arles],NM,8.111010138085122,40.76807178683492,56.0154812188266
310,Nanahira - Chikatto Chika Chika [Reform's Expert],HDDT,5.433874874710737,6.001711447685537,12.609126590110963
311,Icon For Hire - Make a Move (Speed Up Ver.) [Lami's Extra],HDHR,5.870890551344569,2.830097050736759,6.268479962909203
312,DimierLisb - Antiqua Doll [Psychoderia],NM,7.456298104621407,34.13103232458175,52.09231609940851
313,HAG - Arrow [Firika's Insane],NM,4.4065990832358,4.843553069580767,30.4537595173776
314,Junjou no Afilia - Kyuukyoku Unbalance! (TV Size) [Kowari's Insane],HDDT,4.245951829561468,2.7155280029597066,17.450447143834207
315,"Ben and Ben - Kathang Isip [Burst damage or damage over time, it's still the same when you let go.]",NM,3.3610841820547104,7.982872154451962,44.634098780640954
316,Various Artists - Jump & Stream Practice [Fort's Call me it. [it.]],HRNF,8.09664249881657,17.080838011972208,20.68773363387061
317,Ikimonogakari - Blue Bird feat. k*chan [ dj-Jo Remix ] TV Size [Kirishima-'s Expert],NM,4.866308962063394,10.333440118930234,23.5280714262864
318,YOASOBI - Yasashii Suisei (TV Size) [Frail],HDDT,4.245266545483829,5.934613394106863,13.626461443743834
319,DM DOKURO - SAVE (Encore) [Fatfan's Expert],HDDT,4.998148762685445,4.6331707789344065,11.127144033862285
320,II-L - SPUTNIK-3 [Beyond OWC],NM,6.187928557686603,30.243381609980375,65.52139146447915
321,TrySail - High Free Spirits -TV.Ver- [StarR's Extra],NM,6.01827329823593,5.862865811845265,19.500742864316315
322,Tsuji Ayano - Kaze ni Naru [Insane],HDDT,3.564236216558729,2.4574389586403798,14.272914323225345
323,TRUE - Soundscape [Waji's Hard],NM,3.349183149639687,6.728655851074831,18.066291782480913
324,II-L - VOSTOK-3 [Basic],NM,7.091104269249368,44.944376432343795,59.79967692440485
325,Diana Garnet - Spinning World (Anime Ver.) [Sotarks' Insane],HDDT,4.824800172457263,6.168448027169915,16.05237321882658
326,Caravan Palace - Lone Digger [Hayu's Hyper],NM,4.7724025773526,15.09615459042315,41.749987741864686
327,"Wake Up, May'n! - One In A Billion [Rosiie's Insane]",NM,4.59351047039322,5.824473453275251,25.04797748793404
328,IOSYS - Endless Tewi-ma Park [Tewi 2B],DT,2.697355316742219,3.3756322574367377,20.37327886680157
329,HyuN - Tokyo's Starlight [Collab Insane],HD,4.745607045413487,6.799797342800177,39.939026749912784
330,DragonForce - Scars of Yesterday [Waste of Time],EZHT,7.418589137556257,59.18696043475508,92.97437140616796
331,MIMI feat. Hatsune Miku - Ai no Sukima [Radiance],HDHR,5.794779356941696,2.8331248379831524,10.375646044339012
332,katagiri - The Eve of the Breakcore Revolution [Extra],NF,6.735443720327536,36.98436696542566,76.18885561554994
333,Reol - No title [Insane],HD,4.724431734412594,12.145299324472495,34.27704129285313
334,Roselia - This game [Last Game],NM,5.612609502323772,12.519052139195777,35.17899945083121
335,S3RL - Bass Slut (Original Mix) [Reform's Filthy Expert],HDDT,5.296457514911882,5.588765156934231,12.20116478810079
336,yanaginagi - over and over [With You],V2,5.959465799149025,10.621814014936662,46.207673565842754
337,Feint - Tower Of Heaven (You Are Slaves) [Extra],NM,5.087090001512409,7.269049590635731,74.08557568727296
338,Franchouchou - Saga Jihen [The jealous dance of a distressed butterfly],NF,6.277362115608286,28.55983408120912,43.159113337646815
339,EVO+ - [A]ddiction [Insane],NM,4.642871489827581,4.841065743303999,29.587503808955436
340,HLEB - How to forget that day [-Z-E-R-O-],HRNF,5.7844054276437555,20.787522532041677,34.55612380156954
341,Powerwolf - Army Of The Night [Priest's Insane],HDNC,4.880490804666352,7.250039614663799,34.62236692861281
342,Various Artist - Oriental's Long Stream Practice & Training Maps 4 [BPM245 Invisible Frenzy],NM,6.309763467215857,15.250967287530758,175.99937781098126
343,They Might Be Giants - Stomp Box [Stomped!],HDDT,4.219946827070353,4.531302897930448,15.682165014805486
344,"ShinRa-Bansho - Pink Kurage to, Sotto, Kiss o Shita. [I gently kissed the pink jellyfish.]",HD,6.908677308508219,22.686937869917152,46.70782214280033
345,GYZE - HONESTY [HEART OF SORROW],HDDT,5.331063822637043,20.532478856296343,120.14887368353956
346,Kurosaki Maon - Gravitation [Reform's Extra],HDDTHR,6.383084572075484,9.853832998575692,34.37211634385852
347,goreshit - benzo (with me eternal) [forever],V2,6.418567168132209,14.1173226369585,50.772938777598
348,"Aethral - It's Boss Time, dude [$$$$]",HD,5.558755910247779,8.623201831606004,27.386463298274716
349,Panda Eyes & Teminite - Highscore [Game Over],HDDTNF,7.334755293352658,43.43542367175849,54.057971137905554
350,FELT - New World [Illusion],HDHR,6.022142941786834,4.461382937271114,23.936770437796643
351,Adust Rain - psychology [Shiinoha's Insane],NM,4.289876002454263,10.083713520810305,51.84685585901964
352,technoplanet - Juvenile [Ataraxis],NM,7.577033102819186,17.00654792651309,50.001286650057914
353,Yorushika - Hana ni Bourei [Phantom],NM,4.673647317782368,5.879215037316443,29.898013649593466
354,"Virtuanoise, Cosmo, Arcek & Zigurat - 4 Aliens At Work [CM vs. N vs. NB vs. T : Fourth day nonstop working in demand]",NM,7.885682284263105,64.26461471441094,90.33925910356123
355,Mantis & Rekoil - Trauma [Senitoshi Collab],NM,7.30510962337498,29.328112843527045,43.61847618129832
356,M2U - A Bella! (feat. Lucy) [X],NF,5.823539175949553,18.364478734842088,34.50320875558731
357,Okazaki Taiiku - Kimi no Bouken (TV Size) [Extra],HDHR,6.028820793456647,3.388060477985623,12.00617478813695
358,Heatbeat - Mortal Kombat [Mortal],NM,5.414827641206424,9.751835822373966,43.69963899545359
359,Timothy (Chitose Morinaga) - Michi no Timothy Kimi no Kimochi [please help],NM,7.647171050890044,10.218605250494639,8.120088800446805
360,Yuma Mizonokuchi feat. Ai Ohsera - Princess Lily [Hard],NM,3.6007073077415,7.359526820415674,26.507323952054463
361,Amatsuki - DORAEMON [A r Mevo's Insane],HDNC,4.437388914216176,3.9645633883633433,13.71413999654825
362,LiSA - confidence driver (Cut Ver.) [Expert],HD,6.161229549423613,7.413991137103409,14.586391117329498
363,Yooh - snow storm -euphoria- [INFINITE],NM,5.3720659580351535,6.506653936634335,41.02626357140168
364,Mrs. GREEN APPLE - Inferno (TV Size) [Fire Force],HD,4.713284815702212,3.0163263992484253,15.115844638236466
365,Tatsh - Xevel [Extra],HDHR,5.381875350044293,6.032646442722159,45.506651801786596
366,Tsukumo Sana - Astrogirl [BEEEG Galaxy],NM,4.8836751474308855,6.967582058050637,25.07348136419462
367,"Hoshimachi Suisei - GHOST [I will keep Singing in the Dark, just for ''You''.]",NM,6.5277893284695505,9.895032886964987,38.04128895907687
368,TheLaxOne - Skrillex Circulation [Rekt!],HD,6.301633054321105,12.039468647184155,19.63965164350668
369,Foreground Eclipse - I Bet You'll Forget That Even If You Noticed That [Each And Every Word Leaves Me Here Alone],HR,7.084533494911701,9.638422224265986,40.39675022302244
370,PinocchioP - sukisukisukisukisukisukisukisukisukisuki [LESS THAN THREE DIMENSIONS],NF,8.196646220217653,44.93143222565902,59.81277186100707
371,Stormzy - Big For Your Boots [#Merky],NM,6.151172497031842,34.28208014734813,44.16302522634722
372,"KOCHO - Hanyamaru Manten, Zenitendou. (TV Size) [Normal]",DT,2.2962314930483787,1.7916719465112243,4.476557285406421
373,ShinRa-Bansho - Itazura Sensation [The Dead Princess was her?],NM,6.558103078878405,12.916185642199194,58.62836193060461
374,"Poppin'Party - Live Beyond!! [Let's Live, Smile, Run, and Shout!!]",NM,6.172393291225098,10.523648386078897,35.87546473556592
375,Plan B - Candy (Speed Up Ver.) [KINKY NASTY],NM,8.30225984352743,35.73788488787052,31.371964627004342
376,yuikonnu - Ai no Scenario [Insane],DT,4.273107776710903,9.666101762934305,48.113008492727865
377,Dancing Cats - Go Kitty Go! [lets go],NM,7.344162176629014,32.29697801763344,34.00634688904719
378,Aether & Sizzlebird - Raccoon City (ft. Veela) [LCFC's Hard],DT,3.3825764407454937,6.6939085827419955,40.6984284488505
379,KNOCK OUT MONKEY - BRAVE OUT (TV Size) [THE TRUTH],NM,6.328118931452785,7.800263068291789,25.145926639082973
380,Mia REGINA - My Sweet Maiden [Lust],NM,6.261554292516049,10.589637735364384,52.92984979004227
381,THE ORAL CIGARETTES - Miss Tail [Blackito's Expert],NM,4.9636199129234075,6.341214775404791,32.033991365634165
382,"AliA - Kakurenbo [Ready, Set, Go!]",NM,6.0970194244842,8.135871111572428,40.765736785311795
383,Brian The Sun - Lonely Go! (TV Size) [Jougan],HDDT,7.002386639622905,17.753832837518477,25.849893538440593
384,Mrs. GREEN APPLE - Inferno (TV Size) [Hard],NM,3.15108090697092,5.446836932315053,14.51612380794347
385,Feint - Tower Of Heaven (You Are Slaves) [Hyper],HDNC,3.759085963444364,5.989731827934163,41.58976979118973
386,Within Temptation - The Unforgiving [Stairway to the Skies],FL,3.0198007939020153,4.206109710038702,39.5661210844373
387,Inugami Korone & Nekomata Okayu - Hyadain's Jojo Yujo [Yuuma & Amateurre's Insane],NM,4.899620120662165,9.945094441907024,31.935092914260483
388,THE ORAL CIGARETTES - Amy [Meg's Extra],NM,5.624847095826123,6.4274301440247985,28.867669953844604
389,LilDeuceDeuce - EVERYBODY DO THE FLOP (Cut Ver.) [Aakki's Hard],DT,3.659386751204129,6.970825059047392,20.48895951944892
390,HyuN - Infinity Heaven [Ad Infinitum],NM,4.783571013058691,5.4211700223115535,49.18296213792347
391,Sarah Connor - Cold As Ice (PH Electro Remix) (Nightcore Mix) [My Angel Kuki's Expert],NM,4.940866711672763,7.101410987750939,37.78971010225838
392,9mm Parabellum Bullet - Inferno [Agonizing Insane],NM,4.66243904156012,3.972548755141605,25.32451757211481
393,PSYQUI - Hype feat. Such [Nightfall],NM,7.217601020004529,48.97886674251786,93.95683943582036
394,xi - Last Resort [BASIC],HDHR,2.3664208673614127,2.9805296613837413,6.592761599145066
395,senya - Koyoi Index [Lunatic],HDDT,4.042019246057297,4.38343593104333,23.797020240514485
396,Silvia - Vertex Delta [DELTA],NM,7.2169975458847695,20.779803560981893,126.9186457556833
397,KASAI HARCORES - Cycle Hit [Home Run],NM,5.746726771457218,21.137926967822406,60.843625261553875
398,Nomy - Cocaine (Nightcore Mix) [Insane],HR,5.224747281313069,4.905706364749094,30.250244524268307
399,Meiko - Leave The Lights On (KROT Remix) [Insane],NM,4.069742580127406,3.170522358100157,17.182122125503636
400,MYTH & ROID - Paradisus-Paradoxum [Curi's Extreme],NM,6.218864688689084,10.603884129914254,52.635918125733916
401,kradness&Reol - Remote Control [Max Control!],NC,5.724851834273454,11.611397909133796,44.134717630940415
402,Ryu* feat.Mayumi Morinaga - Din Don Dan [Din Don Dan],DT,4.410051371419592,4.598334733437709,29.329583881882414
403,xi remixed by cosMo@bousouP - FREEDOM DiVE [METAL DIMENSIONS] [Extra],NM,6.576439791591816,20.31069806953465,87.38709471470344
404,Natsuiro Bikini no Prim - Nagisa no Koakuma Lovely~Radio [fanzhen's Expert],NM,5.32150490117867,9.928381594875349,31.498325023915246
405,Madsonik & Kill the Noise Ft. Tom Morello - Divebomb [DIVE BOMB],HDNF,7.979863835618032,35.97926153508628,45.49817915099926
406,Bad Bunny - La Santa (feat. Daddy Yankee) [no te hagas tu eres igual],NM,4.7591649506834095,7.288201868454127,20.952251486388175
407,senya - Songs Compilation [Marathon],DT,4.103416884218728,8.35021272556128,45.11451257913635
408,odaxelagnia - nicololi [for weak CS3 HP2],NM,9.146768407883119,68.33936754515148,47.48494845058267
409,-45 - Mind of the Corpse [mario kart wii is better than osu],NF,6.88209681353676,25.9105377090973,94.6875966084101
410,halca - Kokuhaku Bungee Jump [Sentimental Crisis],NM,5.91258105257994,8.928358105730984,31.31629721115819
411,GYZE - HONESTY [HEART OF SORROW],HDDT,5.331063822637043,20.532478856296343,120.14887368353956
412,Demetori - Kagayaku Hari no Kobito-zoku ~ Counter-Attack of the Weak [Extra Stage],HR,5.8796359705224255,7.636500900055694,45.5275704863344
413,MIMI feat. Hatsune Miku - Mizuoto to Curtain [Extra],HD,5.428488224583433,3.194328489544906,7.9895954881522835
414,AKINO from bless4 & CHiCO with HoneyWorks - MIIRO vs. Ai no Scenario [Walao's Advanced],HDDTHRFL,2.635785187285663,1.1033866373385752,3.5877082427399833
415,DJ OKAWARI - Flower Dance [Titania 9.7],NM,7.816623356323934,40.71183751132832,35.558386342184704
416,Colors*Slash - Colors Power ni Omakasero! [Rainbows],NM,6.032605115110572,7.447692484793507,14.114792676026555
417,Watashi (CV: Yuuki Aoi) - Ganbare! Kumoko-san no Thema (TV Size) [Ultra: Arachne],NM,7.7339259074019315,32.962025525333225,46.26997313399918
418,GYZE - HONESTY [DISHONEST],NM,7.114507345131963,14.063921970783733,57.00096260375973
419,AAAA vs. Morimori Atsushi - Xrocus [Insane],NM,4.650224940801427,8.97256481206007,44.937552664080926
420,Primary - Awake [Goodbye],HDHR,5.803804571182778,4.415526886142024,23.00472550375781
421,positive MAD-crew - Mynarco [Withdrawals],NM,6.017462027694994,8.014564185759491,39.66276158239051
422,Naoki Miki(CV.Takahashi Rie) & Ebisuzawa Kurumi(CV.Ozawa Ari) - Unhappy End World [Hope],HR,6.076710181017974,4.127817699656727,25.00331965920317
424,KASAI HARCORES - Cycle Hit [Home Run],NM,5.746726771457218,21.137926967822406,60.843625261553875
425,Aiurabu - Kani*Do-Luck! (TV Size) [Extra!],HDDT,5.5551446681407475,8.565167934001884,15.575716557618824
426,Porno Graffitti - THE DAY [Meyrink's Insane],NM,5.136562006446535,5.141427097626905,14.18880239779889
427,Sawamura Spencer Eriri (CV.Oonishi Saori) - Blooming Lily [Insane],DT,4.013102444207219,2.590699450706109,16.21300800818728
428,Susumu Hirasawa - SWITCHED-ON LOTUS [Lotus],NM,6.59931385969484,33.79471528159798,36.06102914484531
429,NateWantsToBattle - IN MY WORLD [Insane],HDHR,4.160210390743364,2.1194347436326146,12.669444276497098
430,Komiya Mao - (can you) understand me? [heh?],NM,5.30876708968913,6.489899432803014,19.5141126059043
431,Hanatan - Airman ga Taosenai (SOUND HOLIC Ver.) [Insane],HD,4.893240825790535,6.516754906318489,46.0385678000282
432,xi - Blue Zenith (Cut Ver.) [TWO DIMENSIONS],HR,6.998108114395235,13.0574800846563,39.84797395462704
433,Touno Sakura - PRIZM/CIRCUiT [Lovely],NM,4.657795167275969,5.9670564255306795,39.514033911342814
434,"RAMM ni Haiyoru Kuuko-san to Kuune-san - Sister, Friend, Lover (TV Size) [Hard]",HDDT,3.5585075601262144,2.272619010435427,9.9355693468555
435,Tsumiki - phony [Calvaria's Ex],HD,5.452934963020413,16.566795932777797,37.31705718051652
436,Crywolf - Eyes Half Closed [Remap],NM,5.460696398773201,8.360698741221443,27.696301168987276
437,Brandy - Cross Time !! [captin's Extra],NM,4.964925869771969,5.965091272566804,36.363433624528525
439,DJ Mbon Mbon - Dj Salting (Cut Ver.) [Dj Hard],HDNC,3.193371918595549,1.7389167761981013,15.767746017423647
440,Tokyo.MeltiMelt - the Beautiful Cure feat. nayuta [Magnificat],NM,6.620203445251212,28.029365664580677,48.271760075123304
441,EDOGA-SULLIVAN - WONDERFUL WONDER (TV Size) [Insane],HDDT,4.5729445578537185,2.795709704718647,7.183754795077478
442,REDALiCE - Pekorap Tropical House Remix [Extra],NM,5.760897255842509,10.15508391810654,20.699366264824096
443,Various Artist - Oriental's Long Stream Practice & Training Maps [BPM176 Hana Kagerou],NM,4.568090210804634,4.9264161287227175,99.8569144980115
444,96neko - Buriki no Dance [Delusion],NM,5.96454527799637,7.418555109257994,57.32867207875948
445,Machico - fantastic dreamer [Meg's Extra],NM,5.283468846216545,4.446637997220844,14.981795862207681
446,Various artists - Spaced Streams Compilation [code crimson],HD,5.564377423492241,6.218079721153477,14.130177214408072
447,Ci Mei Gui - Wu Xuan Lan [Zekks' Insane],HDDT,4.2279835385943025,3.5929765358806733,13.277120212234335
448,P4koo - Enka - flameflower [Fatal -Last-],NF,10.246625982655827,47.00770465963037,36.35643797973036
449,Tyrfing - Verflucht [Another],HD,5.856943221008012,9.781494539236775,46.493939158224464
450,Hoshino Gen - Koi [Frontier's Normal],HDDTHRFL,2.1204953477155417,1.0678314791865415,10.071446304795781
451,Camellia - We Could Get More Machinegun Psystyle! (And More Genre Switches) [Frick],NM,6.776204952228868,57.22450818808624,74.13214373201119
452,IOSYS - Kanbu de Todomatte Sugu Tokeru ~ Kyouki no Udongein [Hard],DT,5.127742471855591,18.980958598390036,116.53309012354549
453,Bentham - Chicago [Sky City],NM,6.679651300277105,10.906137514336814,17.256221086588123
454,fhana - little secret magic [Linada's Insane],NM,5.073052604300965,7.278413766171907,22.297250798331515
455,Aimiya Zero - -ERROR [Hyper],HRNFV2,4.042582280399552,2.4926242217540198,28.209088150580424
456,Kishida Kyoudan & The Akeboshi Rockets - HIGHSCHOOL OF THE DEAD (Speed Up Ver.) [Eternity],NM,8.13605416124452,32.718346420810505,45.90229378709918
457,Gary-lee Calvert - MC MENTAL @ HIS BEST [MC],NM,6.32881541757774,28.804562241120035,79.20591128638334
458,Aimiya Zero - -ERROR [Drowning],HD,7.404080235164623,23.870310397292872,29.643224828145055
459,MYUKKE. - NO ONE YES MAN [PEACE],NM,6.1907497953841135,33.22350359107702,44.32635871297709
460,yuikonnu - Heart no Atoaji [Sotarks' Emotions],NM,6.043173541575692,5.151406562857332,14.418530611120053
461,Camellia - Flamewall [Kujinn's EXTREME],HR,6.987014027834262,40.43609550808968,73.77811839974402
462,Syoko Hoshi (CV: Satsumi Matsuda) - Zettai Tokken Shuchou Shimasu! Hoshi Syoko Solo Remix [Insane],HD,4.612507429960375,3.7606161402059497,10.514769243148926
463,Halozy - Secret Sister Complex [Flandre Scarlet],HDDT,4.169173538578759,5.98830238360639,37.04955461813276
464,Apocalyptica - Reign of Fear [VI],HD,6.237214053476766,9.06909265950487,64.91519168709978
465,Kondo Akihisa - Black Night Town (TV Size) [Vengeance],NM,6.040966600986662,13.04655805772176,15.127818918475201
466,BLOOD STAIN CHILD - MOON LIGHT WAVE [Extra],NM,5.7676358324764765,12.056884981421197,26.78230247258051
467,yanaginagi x THE SIXTH LIE - LEVEL (TV Size) [Expert],NM,4.916578728410146,3.981651245450002,20.977915410246545
468,Getter Jaani - Rockefeller Street (Nightcore Mix) [Reform's Expert],DT,5.053433479716169,6.270212388320576,21.08430412595486
469,STAYC - STEREOTYPE [Hard],HDDT,3.256869411844707,4.4172222039564355,18.73240583105105
470,Nekomata Okayu - Wakusei Loop [Orbit],HDDT,4.962425761686686,10.694791366150541,38.03306141767115
471,Yasuda Rei - Passcode 4854 -TV edit- [Insane],HDDT,3.5317064232503315,2.329422439109803,7.439975640281229
472,OxT - UNION (TV Size) [SSSS],NM,5.655973052398253,6.068362561464835,24.05618360528764
473,inabakumori - Lost Umbrella [kusano's Extra],NM,5.205322522291484,21.235552681635234,43.47672823693907
474,Down - Ekoro [Light Insane],NM,3.912977660107855,7.134804435874269,26.973157633325428
475,MIMI feat. Hatsune Miku - Marshmary [Insane],DT,4.541266364542737,4.472287883810372,11.576529579955581
476,Seiryu - BLUE DRAGON [Kyshiro's Extra],NM,5.83704484707237,7.252417099511187,26.318741192015125
477,Serenity - Lionheart [Extreme],NM,6.442489525638989,12.493488687716756,57.37119817245603
478,Camellia - GHOST [SPEKTRE],NM,7.060888629579438,47.20038181568513,96.67396148933659
479,Feint - Tower Of Heaven (You Are Slaves) [Another],HDDTNF,4.3920758770037365,7.835260572760789,63.5752936887176
480,MIMI feat. Hatsune Miku - Ai no Sukima [Insane],NM,4.515536576855376,4.470200150580176,11.203495323185598
481,Hyadain - Chocobo [Gold],NM,4.729072448283571,15.156464618700678,34.60957267818487
482,Memme - Plasma Gun [Extreme],NM,6.4577304359233025,8.298424349159074,33.88949614668004
483,Seiryu - BLUE DRAGON [Blue Dragon],HDDTSO,7.002203437677592,20.87318037438109,36.66936776919077
484,Sabaton - The Last Stand [In The Name Of God],HD,6.232630082667349,13.726713567705936,30.32224089388687
485,MYTH & ROID - Paradisus-Paradoxum [rem best girl],NM,7.388454296254197,19.908897680589128,59.13919976705439
486,Utsu-P feat. Kagamine Rin - Tokyo Teddy Bear [Extreme],NM,6.592121667897423,12.176740798349066,64.00633608520802
487,Ne Obliviscaris - Painters GAMMA [240 BPM],HD,6.571924214583142,15.981425369876655,134.82557302610837
488,Yokomin - Yukari [from Love to Grief],V2,5.546875857946273,7.309965017295677,37.30161760477329
489,Dean Fujitoka - History Maker (TV Size) [ReFaller's Hard],DTNF,3.270093128723016,2.776688218628017,13.842955743302946
